"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00014846","SANDUSKY, OH US","2022-03-24","0.00","55","44"
"USW00014846","SANDUSKY, OH US","2022-03-25","0.10","46","40"
"USW00014846","SANDUSKY, OH US","2022-03-26","0.11","40","30"
"USW00014846","SANDUSKY, OH US","2022-03-27","0.00","31","26"
"USW00014846","SANDUSKY, OH US","2022-03-28","0.00","29","23"
"USW00014846","SANDUSKY, OH US","2022-03-29","0.00","36","21"
"USW00014846","SANDUSKY, OH US","2022-03-30","0.11","71","34"
"USW00014846","SANDUSKY, OH US","2022-03-31","0.03","73","38"
"USW00014846","SANDUSKY, OH US","2022-04-01","0.07","39","35"
"USW00014846","SANDUSKY, OH US","2022-04-02","0.00","44","30"
"USW00014846","SANDUSKY, OH US","2022-04-03","0.14","44","35"
"USW00014846","SANDUSKY, OH US","2022-04-04","0.15","50","36"
"USW00014846","SANDUSKY, OH US","2022-04-05","0.00","48","38"
"USW00014846","SANDUSKY, OH US","2022-04-06","0.07","62","42"
"USW00014846","SANDUSKY, OH US","2022-04-07","0.00","52","41"
"USW00014846","SANDUSKY, OH US","2022-04-08","0.07","47","39"
"USW00014846","SANDUSKY, OH US","2022-04-09","0.01","42","36"
"USW00014846","SANDUSKY, OH US","2022-04-10","0.00","46","33"
"USW00014846","SANDUSKY, OH US","2022-04-11","0.10","67","44"
"USW00014846","SANDUSKY, OH US","2022-04-12","0.03","57","46"
"USW00014846","SANDUSKY, OH US","2022-04-13","0.05","72","57"
"USW00014846","SANDUSKY, OH US","2022-04-14","0.18","63","45"
"USW00014846","SANDUSKY, OH US","2022-04-15","0.00","69","45"
"USW00014846","SANDUSKY, OH US","2022-04-16","0.12","50","38"
"USW00014846","SANDUSKY, OH US","2022-04-17","0.00","39","33"
"USW00014846","SANDUSKY, OH US","2022-04-18","0.58","41","34"
"USW00014846","SANDUSKY, OH US","2022-04-19","0.02","45","36"
"USW00014846","SANDUSKY, OH US","2022-04-20","0.00","53","31"
"USW00014846","SANDUSKY, OH US","2022-04-21","0.04","68","50"
"USW00014846","SANDUSKY, OH US","2022-04-22","0.00","50","45"
"USW00014846","SANDUSKY, OH US","2022-04-23","0.00","85","47"
"USW00014846","SANDUSKY, OH US","2022-04-24","0.00","83","66"
"USW00014846","SANDUSKY, OH US","2022-04-25","0.47","72","53"
"USW00014846","SANDUSKY, OH US","2022-04-26","0.00","53","41"
"USW00014846","SANDUSKY, OH US","2022-04-27","0.00","42","35"
"USW00014846","SANDUSKY, OH US","2022-04-28","0.00","46","35"
"USW00014846","SANDUSKY, OH US","2022-04-29","0.00","49","39"
"USW00014846","SANDUSKY, OH US","2022-04-30","0.00","54","47"
"USW00014846","SANDUSKY, OH US","2022-05-01","0.08","75","50"
"USW00014846","SANDUSKY, OH US","2022-05-02","0.00","57","50"
"USW00014846","SANDUSKY, OH US","2022-05-03","0.25","72","51"
"USW00014846","SANDUSKY, OH US","2022-05-04","0.13","51","46"
"USW00014846","SANDUSKY, OH US","2022-05-05","0.03","50","45"
"USW00014846","SANDUSKY, OH US","2022-05-06","0.05","50","47"
"USW00014846","SANDUSKY, OH US","2022-05-07","0.05","55","49"
"USW00014846","SANDUSKY, OH US","2022-05-08","0.04","57","46"
"USW00014846","SANDUSKY, OH US","2022-05-09","0.01","71","51"
"USW00014846","SANDUSKY, OH US","2022-05-10","0.01","82","59"
"USW00014846","SANDUSKY, OH US","2022-05-11","0.00","74","58"
"USW00014846","SANDUSKY, OH US","2022-05-12","0.00","76","55"
"USW00014846","SANDUSKY, OH US","2022-05-13","0.00","80","60"
"USW00014846","SANDUSKY, OH US","2022-05-14","0.00","78","66"
"USW00014846","SANDUSKY, OH US","2022-05-15","0.00","80","62"
"USW00014846","SANDUSKY, OH US","2022-05-16","0.17","75","55"
"USW00014846","SANDUSKY, OH US","2022-05-17","0.00","65","52"
"USW00014846","SANDUSKY, OH US","2022-05-18","0.23","63","52"
"USW00014846","SANDUSKY, OH US","2022-05-19","0.00","81","59"
"USW00014846","SANDUSKY, OH US","2022-05-20","0.00","85","69"
"USW00014846","SANDUSKY, OH US","2022-05-21","0.21","83","65"
"USW00014846","SANDUSKY, OH US","2022-05-22","0.80","65","57"
"USW00014846","SANDUSKY, OH US","2022-05-23","0.00","59","54"
"USW00014846","SANDUSKY, OH US","2022-05-24","0.00","61","53"
"USW00014846","SANDUSKY, OH US","2022-05-25","0.00","79","59"
"USW00014846","SANDUSKY, OH US","2022-05-26","0.11","75","64"
"USW00014846","SANDUSKY, OH US","2022-05-27","0.15","72","63"
"USW00014846","SANDUSKY, OH US","2022-05-28","0.03","70","59"
"USW00014846","SANDUSKY, OH US","2022-05-29","0.04","82","61"
"USW00014846","SANDUSKY, OH US","2022-05-30","0.00","88","66"
"USW00014846","SANDUSKY, OH US","2022-05-31","0.00","90","72"
"USW00014846","SANDUSKY, OH US","2022-06-01","1.16","86","66"
"USW00014846","SANDUSKY, OH US","2022-06-02","0.31","71","60"
"USW00014846","SANDUSKY, OH US","2022-06-03","0.06","79","56"
"USW00014846","SANDUSKY, OH US","2022-06-04","0.00","70","59"
"USW00014846","SANDUSKY, OH US","2022-06-05","0.00","76","61"
"USW00014846","SANDUSKY, OH US","2022-06-06","0.09","82","67"
"USW00014846","SANDUSKY, OH US","2022-06-07","0.48","72","61"
"USW00014846","SANDUSKY, OH US","2022-06-08","0.06","69","58"
"USW00014846","SANDUSKY, OH US","2022-06-09","0.01","73","59"
"USW00014846","SANDUSKY, OH US","2022-06-10","0.01","78","57"
"USW00014846","SANDUSKY, OH US","2022-06-11","0.00","77","62"
"USW00014846","SANDUSKY, OH US","2022-06-12","0.00","80","66"
"USW00014846","SANDUSKY, OH US","2022-06-13","0.01","73","66"
"USW00014846","SANDUSKY, OH US","2022-06-14","0.02","78","68"
"USW00014846","SANDUSKY, OH US","2022-06-15","0.00","94","73"
"USW00014846","SANDUSKY, OH US","2022-06-16","0.00","92","79"
"USW00014846","SANDUSKY, OH US","2022-06-17","0.00","81","72"
"USW00014846","SANDUSKY, OH US","2022-06-18","0.00","72","60"
"USW00014846","SANDUSKY, OH US","2022-06-19","0.00","74","63"
"USW00014846","SANDUSKY, OH US","2022-06-20","0.03","82","61"
"USW00014846","SANDUSKY, OH US","2022-06-21","0.00","97","66"
"USW00014846","SANDUSKY, OH US","2022-06-22","0.00","86","76"
"USW00014846","SANDUSKY, OH US","2022-06-23","0.00","78","66"
"USW00014846","SANDUSKY, OH US","2022-06-24","0.00","82","63"
"USW00014846","SANDUSKY, OH US","2022-06-25","0.00","83","64"
"USW00014846","SANDUSKY, OH US","2022-06-26","0.00","85","73"
"USW00014846","SANDUSKY, OH US","2022-06-27","0.00","75","67"
"USW00014846","SANDUSKY, OH US","2022-06-28","0.00","75","63"
"USW00014846","SANDUSKY, OH US","2022-06-29","0.00","80","63"
"USW00014846","SANDUSKY, OH US","2022-06-30","0.00","90","67"
"USW00014846","SANDUSKY, OH US","2022-07-01","0.06","92","71"
"USW00014846","SANDUSKY, OH US","2022-07-02","0.06","80","69"
"USW00014846","SANDUSKY, OH US","2022-07-03","0.00","77","70"
"USW00014846","SANDUSKY, OH US","2022-07-04","0.00","89","69"
"USW00014846","SANDUSKY, OH US","2022-07-05","0.13","89","71"
"USW00014846","SANDUSKY, OH US","2022-07-06","0.21","76","70"
"USW00014846","SANDUSKY, OH US","2022-07-07","0.06","77","68"
"USW00014846","SANDUSKY, OH US","2022-07-08","0.03","80","69"
"USW00014846","SANDUSKY, OH US","2022-07-09","0.01","75","69"
"USW00014846","SANDUSKY, OH US","2022-07-10","0.00","76","65"
"USW00014846","SANDUSKY, OH US","2022-07-11","0.00","87","62"
"USW00014846","SANDUSKY, OH US","2022-07-12","0.00","82","73"
"USW00014846","SANDUSKY, OH US","2022-07-13","0.27","78","65"
"USW00014846","SANDUSKY, OH US","2022-07-14","0.01","77","67"
"USW00014846","SANDUSKY, OH US","2022-07-15","0.00","80","61"
"USW00014846","SANDUSKY, OH US","2022-07-16","0.01","78","65"
"USW00014846","SANDUSKY, OH US","2022-07-17","0.00","76","68"
"USW00014846","SANDUSKY, OH US","2022-07-18","0.01","84","70"
"USW00014846","SANDUSKY, OH US","2022-07-19","0.03","88","69"
"USW00014846","SANDUSKY, OH US","2022-07-20","0.01","90","73"
"USW00014846","SANDUSKY, OH US","2022-07-21","0.01","88","73"
"USW00014846","SANDUSKY, OH US","2022-07-22","0.00","87","72"
"USW00014846","SANDUSKY, OH US","2022-07-23","0.00","83","70"
"USW00014846","SANDUSKY, OH US","2022-07-24","0.01","86","71"
"USW00014846","SANDUSKY, OH US","2022-07-25","0.00","78","71"
"USW00014846","SANDUSKY, OH US","2022-07-26","0.00","80","64"
"USW00014846","SANDUSKY, OH US","2022-07-27","0.00","81","67"
"USW00014846","SANDUSKY, OH US","2022-07-28","0.00","84","71"
"USW00014846","SANDUSKY, OH US","2022-07-29","0.00","80","68"
"USW00014846","SANDUSKY, OH US","2022-07-30","0.00","79","63"
"USW00014846","SANDUSKY, OH US","2022-07-31","0.00","81","67"
"USW00014846","SANDUSKY, OH US","2022-08-01","0.20","85","68"
"USW00014846","SANDUSKY, OH US","2022-08-02","0.00","81","68"
"USW00014846","SANDUSKY, OH US","2022-08-03","0.07","91","69"
"USW00014846","SANDUSKY, OH US","2022-08-04","0.05","83","72"
"USW00014846","SANDUSKY, OH US","2022-08-05","0.09","84","73"
"USW00014846","SANDUSKY, OH US","2022-08-06","0.10","87","73"
"USW00014846","SANDUSKY, OH US","2022-08-07","0.01","91","74"
"USW00014846","SANDUSKY, OH US","2022-08-08","0.02","89","73"
"USW00014846","SANDUSKY, OH US","2022-08-09","0.02","76","67"
"USW00014846","SANDUSKY, OH US","2022-08-10","0.06","78","65"
"USW00014846","SANDUSKY, OH US","2022-08-11","0.04","77","67"
"USW00014846","SANDUSKY, OH US","2022-08-12","0.02","76","65"
"USW00014846","SANDUSKY, OH US","2022-08-13","0.02","73","59"
"USW00014846","SANDUSKY, OH US","2022-08-14","0.00","71","64"
"USW00014846","SANDUSKY, OH US","2022-08-15","0.01","77","65"
"USW00014846","SANDUSKY, OH US","2022-08-16","0.00","76","66"
"USW00014846","SANDUSKY, OH US","2022-08-17","0.00","78","67"
"USW00014846","SANDUSKY, OH US","2022-08-18","0.05","82","63"
"USW00014846","SANDUSKY, OH US","2022-08-19","0.00","83","64"
"USW00014846","SANDUSKY, OH US","2022-08-20","0.76","86","66"
"USW00014846","SANDUSKY, OH US","2022-08-21","0.10","77","66"
"USW00014846","SANDUSKY, OH US","2022-08-22","0.01","77","66"
"USW00014846","SANDUSKY, OH US","2022-08-23","0.00","79","64"
"USW00014846","SANDUSKY, OH US","2022-08-24","0.00","83","63"
"USW00014846","SANDUSKY, OH US","2022-08-25","0.00","82","67"
"USW00014846","SANDUSKY, OH US","2022-08-26","0.00","75","69"
"USW00014846","SANDUSKY, OH US","2022-08-27","0.00","76","64"
"USW00014846","SANDUSKY, OH US","2022-08-28","0.00","88","64"
"USW00014846","SANDUSKY, OH US","2022-08-29","0.38","90","71"
"USW00014846","SANDUSKY, OH US","2022-08-30","0.03","80","69"
"USW00014846","SANDUSKY, OH US","2022-08-31","0.00","80","61"
"USW00014846","SANDUSKY, OH US","2022-09-01","0.00","80","65"
"USW00014846","SANDUSKY, OH US","2022-09-02","0.00","85","64"
"USW00014846","SANDUSKY, OH US","2022-09-03","0.00","86","71"
"USW00014846","SANDUSKY, OH US","2022-09-04","0.39","73","69"
"USW00014846","SANDUSKY, OH US","2022-09-05","0.01","72","70"
"USW00014846","SANDUSKY, OH US","2022-09-06","0.07","76","69"
"USW00014846","SANDUSKY, OH US","2022-09-07","0.00","75","64"
"USW00014846","SANDUSKY, OH US","2022-09-08","0.00","76","63"
"USW00014846","SANDUSKY, OH US","2022-09-09","0.00","80","61"
"USW00014846","SANDUSKY, OH US","2022-09-10","0.00","82","67"
"USW00014846","SANDUSKY, OH US","2022-09-11","0.01","78","66"
"USW00014846","SANDUSKY, OH US","2022-09-12","0.01","70","60"
"USW00014846","SANDUSKY, OH US","2022-09-13","0.07","71","57"
"USW00014846","SANDUSKY, OH US","2022-09-14","0.00","78","60"
"USW00014846","SANDUSKY, OH US","2022-09-15","0.00","72","62"
"USW00014846","SANDUSKY, OH US","2022-09-16","0.00","81","60"
"USW00014846","SANDUSKY, OH US","2022-09-17","0.00","84","65"
"USW00014846","SANDUSKY, OH US","2022-09-18","0.00","84","65"
"USW00014846","SANDUSKY, OH US","2022-09-19","0.31","81","67"
"USW00014846","SANDUSKY, OH US","2022-09-20","0.12","78","60"
"USW00014846","SANDUSKY, OH US","2022-09-21","0.23","87","65"
"USW00014846","SANDUSKY, OH US","2022-09-22","0.00","73","59"
"USW00014846","SANDUSKY, OH US","2022-09-23","0.00","61","53"
"USW00014846","SANDUSKY, OH US","2022-09-24","0.00","70","52"
"USW00014846","SANDUSKY, OH US","2022-09-25","0.53","67","57"
"USW00014846","SANDUSKY, OH US","2022-09-26","0.05","64","53"
"USW00014846","SANDUSKY, OH US","2022-09-27","0.10","60","49"
"USW00014846","SANDUSKY, OH US","2022-09-28","0.08","58","52"
"USW00014846","SANDUSKY, OH US","2022-09-29","0.00","61","49"
"USW00014846","SANDUSKY, OH US","2022-09-30","0.00","63","46"
"USW00014846","SANDUSKY, OH US","2022-10-01","0.00","65","60"
"USW00014846","SANDUSKY, OH US","2022-10-02","0.00","63","57"
"USW00014846","SANDUSKY, OH US","2022-10-03","0.00","61","47"
"USW00014846","SANDUSKY, OH US","2022-10-04","0.00","64","45"
"USW00014846","SANDUSKY, OH US","2022-10-05","0.00","72","46"
"USW00014846","SANDUSKY, OH US","2022-10-06","0.00","76","53"
"USW00014846","SANDUSKY, OH US","2022-10-07","0.05","63","49"
"USW00014846","SANDUSKY, OH US","2022-10-08","0.00","56","44"
"USW00014846","SANDUSKY, OH US","2022-10-09","0.00","65","41"
"USW00014846","SANDUSKY, OH US","2022-10-10","0.00","63","48"
"USW00014846","SANDUSKY, OH US","2022-10-11","0.00","75","53"
"USW00014846","SANDUSKY, OH US","2022-10-12","0.07","73","59"
"USW00014846","SANDUSKY, OH US","2022-10-13","0.00","61","47"
"USW00014846","SANDUSKY, OH US","2022-10-14","0.00","62","39"
"USW00014846","SANDUSKY, OH US","2022-10-15","0.01","57","43"
"USW00014846","SANDUSKY, OH US","2022-10-16","0.00","64","42"
"USW00014846","SANDUSKY, OH US","2022-10-17","0.03","53","39"
"USW00014846","SANDUSKY, OH US","2022-10-18","0.42","44","37"
"USW00014846","SANDUSKY, OH US","2022-10-19","0.41","48","37"
"USW00014846","SANDUSKY, OH US","2022-10-20","0.00","47","36"
"USW00014846","SANDUSKY, OH US","2022-10-21","0.00","71","44"
"USW00014846","SANDUSKY, OH US","2022-10-22","0.00","77","54"
"USW00014846","SANDUSKY, OH US","2022-10-23","0.00","77","57"
"USW00014846","SANDUSKY, OH US","2022-10-24","0.00","78","54"
"USW00014846","SANDUSKY, OH US","2022-10-25","0.00","76","56"
"USW00014846","SANDUSKY, OH US","2022-10-26","0.10","66","47"
"USW00014846","SANDUSKY, OH US","2022-10-27","0.00","52","44"
"USW00014846","SANDUSKY, OH US","2022-10-28","0.00","54","42"
"USW00014846","SANDUSKY, OH US","2022-10-29","0.00","57","37"
"USW00014846","SANDUSKY, OH US","2022-10-30","0.05","58","42"
"USW00014846","SANDUSKY, OH US","2022-10-31","0.07","66","54"
"USW00014846","SANDUSKY, OH US","2022-11-01","0.01","62","52"
"USW00014846","SANDUSKY, OH US","2022-11-02","0.04","64","46"
"USW00014846","SANDUSKY, OH US","2022-11-03","0.01","69","46"
"USW00014846","SANDUSKY, OH US","2022-11-04","0.00","69","46"
"USW00014846","SANDUSKY, OH US","2022-11-05","0.00","77","62"
"USW00014846","SANDUSKY, OH US","2022-11-06","0.00","68","49"
"USW00014846","SANDUSKY, OH US","2022-11-07","0.00","57","47"
"USW00014846","SANDUSKY, OH US","2022-11-08","0.00","53","46"
"USW00014846","SANDUSKY, OH US","2022-11-09","0.00","70","40"
"USW00014846","SANDUSKY, OH US","2022-11-10","0.00","73","53"
"USW00014846","SANDUSKY, OH US","2022-11-11","0.35","58","47"
"USW00014846","SANDUSKY, OH US","2022-11-12","0.09","47","34"
"USW00014846","SANDUSKY, OH US","2022-11-13","0.00","39","33"
"USW00014846","SANDUSKY, OH US","2022-11-14","0.00","39","35"
"USW00014846","SANDUSKY, OH US","2022-11-15","0.06","40","34"
"USW00014846","SANDUSKY, OH US","2022-11-16","0.01","36","32"
"USW00014846","SANDUSKY, OH US","2022-11-17","0.00","35","30"
"USW00014846","SANDUSKY, OH US","2022-11-18","0.00","32","24"
"USW00014846","SANDUSKY, OH US","2022-11-19","0.00","32","21"
"USW00014846","SANDUSKY, OH US","2022-11-20","0.00","29","18"
"USW00014846","SANDUSKY, OH US","2022-11-21","0.00","49","22"
"USW00014846","SANDUSKY, OH US","2022-11-22","0.00","55","29"
"USW00014846","SANDUSKY, OH US","2022-11-23","0.00","58","35"
"USW00014846","SANDUSKY, OH US","2022-11-24","0.02","60","36"
"USW00014846","SANDUSKY, OH US","2022-11-25","0.00","50","38"
"USW00014846","SANDUSKY, OH US","2022-11-26","0.00","57","33"
"USW00014846","SANDUSKY, OH US","2022-11-27","1.07","55","41"
"USW00014846","SANDUSKY, OH US","2022-11-28","0.00","42","40"
"USW00014846","SANDUSKY, OH US","2022-11-29","0.00","57","40"
"USW00014846","SANDUSKY, OH US","2022-11-30","0.06","58","29"
"USW00014846","SANDUSKY, OH US","2022-12-01","0.00","35","25"
"USW00014846","SANDUSKY, OH US","2022-12-02","0.00","55","30"
"USW00014846","SANDUSKY, OH US","2022-12-03","0.01","55","28"
"USW00014846","SANDUSKY, OH US","2022-12-04","0.00","38","21"
"USW00014846","SANDUSKY, OH US","2022-12-05","0.00","49","28"
"USW00014846","SANDUSKY, OH US","2022-12-06","0.03","46","40"
"USW00014846","SANDUSKY, OH US","2022-12-07","0.01","44","41"
"USW00014846","SANDUSKY, OH US","2022-12-08","0.00","42","39"
"USW00014846","SANDUSKY, OH US","2022-12-09","0.03","43","38"
"USW00014846","SANDUSKY, OH US","2022-12-10","0.00","40","37"
"USW00014846","SANDUSKY, OH US","2022-12-11","0.02","41","37"
"USW00014846","SANDUSKY, OH US","2022-12-12","0.00","37","36"
"USW00014846","SANDUSKY, OH US","2022-12-13","0.01","38","33"
"USW00014846","SANDUSKY, OH US","2022-12-14","0.00","41","35"
"USW00014846","SANDUSKY, OH US","2022-12-15","0.34","48","37"
"USW00014846","SANDUSKY, OH US","2022-12-16","0.00","38","32"
"USW00014846","SANDUSKY, OH US","2022-12-17","0.00","32","26"
"USW00014846","SANDUSKY, OH US","2022-12-18","0.00","28","24"
"USW00014846","SANDUSKY, OH US","2022-12-19","0.00","28","23"
"USW00014846","SANDUSKY, OH US","2022-12-20","0.00","35","24"
"USW00014846","SANDUSKY, OH US","2022-12-21","0.00","35","26"
"USW00014846","SANDUSKY, OH US","2022-12-22","0.21","45","33"
"USW00014846","SANDUSKY, OH US","2022-12-23","0.02","37","-4"
"USW00014846","SANDUSKY, OH US","2022-12-24","0.00","14","0"
"USW00014846","SANDUSKY, OH US","2022-12-25","0.00","14","10"
"USW00014846","SANDUSKY, OH US","2022-12-26","0.00","22","10"
"USW00014846","SANDUSKY, OH US","2022-12-27","0.00","32","21"
"USW00014846","SANDUSKY, OH US","2022-12-28","0.00","45","31"
"USW00014846","SANDUSKY, OH US","2022-12-29","0.00","57","43"
"USW00014846","SANDUSKY, OH US","2022-12-30","0.07","60","48"
"USW00014846","SANDUSKY, OH US","2022-12-31","0.46","51","37"
"USW00014846","SANDUSKY, OH US","2023-01-01","0.00","49","36"
"USW00014846","SANDUSKY, OH US","2023-01-02","0.01","48","36"
"USW00014846","SANDUSKY, OH US","2023-01-03","0.48","60","37"
"USW00014846","SANDUSKY, OH US","2023-01-04","0.05","59","37"
"USW00014846","SANDUSKY, OH US","2023-01-05","0.03","48","35"
"USW00014846","SANDUSKY, OH US","2023-01-06","0.00","38","32"
"USW00014846","SANDUSKY, OH US","2023-01-07","0.00","35","31"
"USW00014846","SANDUSKY, OH US","2023-01-08","0.00","34","31"
"USW00014846","SANDUSKY, OH US","2023-01-09","0.00","36","29"
"USW00014846","SANDUSKY, OH US","2023-01-10","0.00","43","30"
"USW00014846","SANDUSKY, OH US","2023-01-11","0.04","49","34"
"USW00014846","SANDUSKY, OH US","2023-01-12","1.02","47","34"
"USW00014846","SANDUSKY, OH US","2023-01-13","0.00","34","28"
"USW00014846","SANDUSKY, OH US","2023-01-14","0.00","28","21"
"USW00014846","SANDUSKY, OH US","2023-01-15","0.00","36","20"
"USW00014846","SANDUSKY, OH US","2023-01-16","0.47","43","26"
"USW00014846","SANDUSKY, OH US","2023-01-17","0.01","53","40"
"USW00014846","SANDUSKY, OH US","2023-01-18","0.10","42","37"
"USW00014846","SANDUSKY, OH US","2023-01-19","0.93","58","36"
"USW00014846","SANDUSKY, OH US","2023-01-20","0.03","38","34"
"USW00014846","SANDUSKY, OH US","2023-01-21","0.00","34","31"
"USW00014846","SANDUSKY, OH US","2023-01-22","0.07","33","31"
"USW00014846","SANDUSKY, OH US","2023-01-23","0.05","34","29"
"USW00014846","SANDUSKY, OH US","2023-01-24","0.00","38","29"
"USW00014846","SANDUSKY, OH US","2023-01-25","0.38","39","33"
"USW00014846","SANDUSKY, OH US","2023-01-26","0.06","33","25"
"USW00014846","SANDUSKY, OH US","2023-01-27","0.06","40","24"
"USW00014846","SANDUSKY, OH US","2023-01-28","0.01","39","30"
"USW00014846","SANDUSKY, OH US","2023-01-29","0.03","44","31"
"USW00014846","SANDUSKY, OH US","2023-01-30","0.00","31","20"
"USW00014846","SANDUSKY, OH US","2023-01-31","0.00","20","14"
"USW00014846","SANDUSKY, OH US","2023-02-01","0.00","27","12"
"USW00014846","SANDUSKY, OH US","2023-02-02","0.03","39","22"
"USW00014846","SANDUSKY, OH US","2023-02-03","0.00","24","12"
"USW00014846","SANDUSKY, OH US","2023-02-04","0.00","40","12"
"USW00014846","SANDUSKY, OH US","2023-02-05","0.00","47","35"
"USW00014846","SANDUSKY, OH US","2023-02-06","0.00","35","31"
"USW00014846","SANDUSKY, OH US","2023-02-07","0.00","58","31"
"USW00014846","SANDUSKY, OH US","2023-02-08","0.02","44","32"
"USW00014846","SANDUSKY, OH US","2023-02-09","1.22","65","35"
"USW00014846","SANDUSKY, OH US","2023-02-10","0.01","43","30"
"USW00014846","SANDUSKY, OH US","2023-02-11","0.00","41","24"
"USW00014846","SANDUSKY, OH US","2023-02-12","0.00","44","27"
"USW00014846","SANDUSKY, OH US","2023-02-13","0.00","53","35"
"USW00014846","SANDUSKY, OH US","2023-02-14","0.00","55","31"
"USW00014846","SANDUSKY, OH US","2023-02-15","0.00","67","43"
"USW00014846","SANDUSKY, OH US","2023-02-16","0.22","43","34"
"USW00014846","SANDUSKY, OH US","2023-02-17","0.00","34","22"
"USW00014846","SANDUSKY, OH US","2023-02-18","0.00","45","23"
"USW00014846","SANDUSKY, OH US","2023-02-19","0.00","55","37"
"USW00014846","SANDUSKY, OH US","2023-02-20","0.00","46","33"
"USW00014846","SANDUSKY, OH US","2023-02-21","0.00","43","32"
"USW00014846","SANDUSKY, OH US","2023-02-22","1.69","35","33"
"USW00014846","SANDUSKY, OH US","2023-02-23","0.04","64","33"
"USW00014846","SANDUSKY, OH US","2023-02-24","0.00","35","27"
"USW00014846","SANDUSKY, OH US","2023-02-25","0.10","37","25"
"USW00014846","SANDUSKY, OH US","2023-02-26","0.00","49","31"
"USW00014846","SANDUSKY, OH US","2023-02-27","0.79","44","34"
"USW00014846","SANDUSKY, OH US","2023-02-28","0.01","44","37"
"USW00014846","SANDUSKY, OH US","2023-03-01","0.02","54","36"
"USW00014846","SANDUSKY, OH US","2023-03-02","0.00","42","34"
"USW00014846","SANDUSKY, OH US","2023-03-03","1.46","39","35"
"USW00014846","SANDUSKY, OH US","2023-03-04","0.00","48","35"
"USW00014846","SANDUSKY, OH US","2023-03-05","0.00","47","38"
"USW00014846","SANDUSKY, OH US","2023-03-06","0.14","49","36"
"USW00014846","SANDUSKY, OH US","2023-03-07","0.01","40","33"
"USW00014846","SANDUSKY, OH US","2023-03-08","0.00","41","32"
"USW00014846","SANDUSKY, OH US","2023-03-09","0.00","38","32"
"USW00014846","SANDUSKY, OH US","2023-03-10","0.29","36","33"
"USW00014846","SANDUSKY, OH US","2023-03-11","0.00","35","32"
"USW00014846","SANDUSKY, OH US","2023-03-12","0.03","34","30"
"USW00014846","SANDUSKY, OH US","2023-03-13","0.03","34","29"
"USW00014846","SANDUSKY, OH US","2023-03-14","0.01","34","25"
"USW00014846","SANDUSKY, OH US","2023-03-15","0.00","46","25"
"USW00014846","SANDUSKY, OH US","2023-03-16","0.00","59","37"
"USW00014846","SANDUSKY, OH US","2023-03-17","0.11","56","33"
"USW00014846","SANDUSKY, OH US","2023-03-18","0.00","33","21"
"USW00014846","SANDUSKY, OH US","2023-03-19","0.00","39","20"
"USW00014846","SANDUSKY, OH US","2023-03-20","0.00","49","28"
"USW00014846","SANDUSKY, OH US","2023-03-21","0.00","58","35"
"USW00014846","SANDUSKY, OH US","2023-03-22","0.18","53","42"
"USW00014846","SANDUSKY, OH US","2023-03-23","0.26","57","37"
"USW00014846","SANDUSKY, OH US","2023-03-24","0.00","38","35"
"USW00014846","SANDUSKY, OH US","2023-03-25","0.69","60","37"
"USW00014846","SANDUSKY, OH US","2023-03-26","0.00","56","35"
"USW00014846","SANDUSKY, OH US","2023-03-27","0.01","51","39"
"USW00014846","SANDUSKY, OH US","2023-03-28","0.00","45","36"
"USW00014846","SANDUSKY, OH US","2023-03-29","0.05","52","36"
"USW00014846","SANDUSKY, OH US","2023-03-30","0.00","41","30"
"USW00014846","SANDUSKY, OH US","2023-03-31","0.17","61","40"
"USW00014846","SANDUSKY, OH US","2023-04-01","0.24","62","36"
"USW00014846","SANDUSKY, OH US","2023-04-02","0.00","42","35"
"USW00014846","SANDUSKY, OH US","2023-04-03","0.00","54","40"
"USW00014846","SANDUSKY, OH US","2023-04-04","0.00","50","43"
"USW00014846","SANDUSKY, OH US","2023-04-05","0.37","79","46"
"USW00014846","SANDUSKY, OH US","2023-04-06","0.00","60","42"
"USW00014846","SANDUSKY, OH US","2023-04-07","0.00","43","38"
"USW00014846","SANDUSKY, OH US","2023-04-08","0.00","47","36"
"USW00014846","SANDUSKY, OH US","2023-04-09","0.00","52","34"
"USW00014846","SANDUSKY, OH US","2023-04-10","0.00","56","39"
"USW00014846","SANDUSKY, OH US","2023-04-11","0.00","75","47"
"USW00014846","SANDUSKY, OH US","2023-04-12","0.00","80","60"
"USW00014846","SANDUSKY, OH US","2023-04-13","0.00","81","60"
"USW00014846","SANDUSKY, OH US","2023-04-14","0.00","74","53"
"USW00014846","SANDUSKY, OH US","2023-04-15","0.00","76","58"
"USW00014846","SANDUSKY, OH US","2023-04-16","0.16","78","45"
"USW00014846","SANDUSKY, OH US","2023-04-17","0.04","45","36"
"USW00014846","SANDUSKY, OH US","2023-04-18","0.00","53","36"
"USW00014846","SANDUSKY, OH US","2023-04-19","0.00","47","37"
"USW00014846","SANDUSKY, OH US","2023-04-20","0.00","73","45"
"USW00014846","SANDUSKY, OH US","2023-04-21","0.22","75","46"
"USW00014846","SANDUSKY, OH US","2023-04-22","0.15","56","42"
"USW00014846","SANDUSKY, OH US","2023-04-23","0.00","46","36"
"USW00014846","SANDUSKY, OH US","2023-04-24","0.04","46","38"
"USW00014846","SANDUSKY, OH US","2023-04-25","0.10","48","35"
"USW00014846","SANDUSKY, OH US","2023-04-26","0.00","50","42"
